Region,District,Constituency,Sub County,Parish,village
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,WIAWER WARD,WICERE
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,WIAWER WARD,YENGLEMI NORTH
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,KALAKALA WARD,AKADO EAST
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,KALAKALA WARD,AKADO SOUTH
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,KALAKALA WARD,AKADO WEST
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,KALAKALA WARD,AYWEE EAST
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,KALAKALA WARD,AYWEE SOUTH
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,KALAKALA WARD,AYWEE WEST
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,KALAKALA WARD,AKADO CENTRAL
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,KALAKALA WARD,AYWEE MODEL VILLAGE
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,KALAKALA WARD,RIAMIRIAM
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,OYARO WARD,ABONGEDERO
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,OYARO WARD,AROO
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,OYARO WARD,ACHARAETHE EAST
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,OYARO WARD,ABUK
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,OYARO WARD,OYARO CENTRAL
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,OYARO WARD,OYARO EAST
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,OYARO WARD,ACHARAETHE
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,OYARO WARD,OYARO SOUTH
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,OYARO WARD,OYARO WEST
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,OYARO WARD,OLIABONG
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,OYARO WARD,OMORU
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,OYARO WARD,ORUM
KARAMOJA,ABIM,LABWOR COUNTY,ABIM TOWN COUNCIL,OYARO WARD,OYARO TRIANGLE
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,BIYAYA WARD,ABIRICAKU
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,BIYAYA WARD,BIYAYA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,BIYAYA WARD,KAROKO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,BIYAYA WARD,MINIA EAST
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,BIYAYA WARD,MINIA WEST
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,BIYAYA WARD,ODRUEYI
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,CENTRAL WARD,CENTRAL I
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,CENTRAL WARD,CENTRAL II
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,CENTRAL WARD,FORUA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,CENTRAL WARD,MOLUKPWODA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,CENTRAL WARD,MGBERE
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,CESIA WARD,LAJOPI CESIA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,CESIA WARD,MOCOPE
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,CESIA WARD,PAKONDO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,CESIA WARD,PATUA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,CESIA WARD,PAVURAGA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,CESIA WARD,LAJOPI-GINNERY
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADJUMANI TOWN COUNCIL,CESIA WARD,PARIDI
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,LAJOPI,MOKOLO WEST
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,LAJOPI,RENDE
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,LAJOPI,MOKOLO EAST
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,OPENZINZI,OPENZINZI CENTRAL
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,OPENZINZI,PRISON
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,OPENZINZI,TAMANA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,OPENZINZI,AGOSUSU
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,OPENZINZI,OBURE
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,ESIA,ENDREBANVUKU EAST
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,ESIA,GBALA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,ESIA,ENDREBANVUKU WEST
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,ESIA,ESIA CENTRAL
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,ESIA,MARINYO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,PALEMO,ANZOO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,PALEMO,DERI
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,PALEMO,KOZEIZA EAST
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,PALEMO,KOZEIZA WEST
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,OBILOKONG,OBILOKONG WEST
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,OBILOKONG,MOYINYA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,OBILOKONG,OBILOKONG
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,ADROPI,OBILOKONG,ONINYARA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,LOA,LIRI
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,LOA,LOA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,LOA,LORI
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,LOA,OBUGO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,LOA,NYIBANA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,MUGI,ONIGO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,MUGI,CIFORO CENTRAL
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,MUGI,TOLORO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,MUGI,MOCOPE
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,OKANGALI,KABAOLI
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,OKANGALI,KOBO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,OKANGALI,OGBORO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,OKANGALI,OKANGALI CENTRAL
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,OKANGALI,PANYAWE
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,OKANGALI,FOROHWA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,OPEJO,AGALI
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,OPEJO,DUBAJU
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,OPEJO,ERAJI
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,OPEJO,OPEJO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,OPEJO,RAMOGI
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,AGOJO,AGOJO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,AGOJO,DUBA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,AGOJO,EBIAMGBA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,CIFORO,AGOJO,MARILA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,OMI,ARRA CENTRAL
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,OMI,ARRA WEST
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,OMI,TANGANYIKA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,MARINDI,ELEUHWE
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,MARINDI,MARINDI CENTRAL
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,MARINDI,RASSIA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,MARINDI,OLOBO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,MARINDI,RASSIA WEST
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,JIHWA,ASISI
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,JIHWA,MIJALE
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,JIHWA,NYEU
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,JIHWA,MUKONO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,ALERE,AJUJO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,ALERE,KALAMAIRO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,ALERE,OGUJEBE
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,ALERE,ROBIDIRE
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,UNNA,UNNA CENTRAL
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,UNNA,AGOJO/NYANIMACI
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,PACHARA,UNNA,UDERU
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,KIRABA,ATURA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,KIRABA,KIRABA  CENTRAL
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,KIRABA,NDELE
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,MAAJI,MAAJI CENTRAL
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,MAAJI,SINYANYA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,MAAJI,TINDIRI
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,MAAJI,RUBANGABINI
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,GULINYA,AJIFORO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,GULINYA,ALURUNYA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,GULINYA,GULINYA CENTRAL
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,AYIRI,AYIRI CENTRAL
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,AYIRI,BIKERI
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,AYIRI,ERIBAKU
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,AYIRI,KULUKULU
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,PAYARU,SODOGO
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,PAYARU,ODRANGA
WEST NILE,ADJUMANI,ADJUMANI WEST COUNTY,UKUSIJONI,PAYARU,PAYARU
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,AJUGOPI,EGGE
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,AJUGOPI,JURUMINI EAST
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,AJUGOPI,JURUMINI WEST
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,AJUGOPI,MAIACIKU
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,AJUGOPI,RINGA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,MGBERE,DZAIPI CENTRAL
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,MGBERE,LEYIA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,MGBERE,SILILI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,MINIKI,ANGWARAPI EAST
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,MINIKI,ANGWARAPI WEST
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,MINIKI,MINIKI  CENTRAL
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,MINIKI,ONIGO
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,LOGOANGWA,ABOKI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,LOGOANGWA,BARI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,LOGOANGWA,MOKOLO-YORO
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,LOGOANGWA,OBU
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,LOGOANGWA,PAGIRINYA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,LOGOANGWA,PAWINYO
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,ADIDI,ADIDI CENTRAL
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,ADIDI,MARINDI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,ADIDI,ORWANYI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,DZAIPI,ADIDI,SUKARI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,BACERE,ALUPIZINZURU
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,BACERE,BACERE
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,BACERE,KUREKU EAST
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,SUBBE,KUREKU WEST
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,SUBBE,SUBBE CENTRAL
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,SUBBE,ALIABABA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,TIANYU,MIRIEYI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,TIANYU,TIANYU NORTH
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,TIANYU,TIANYU CENTRAL
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,OFUA CENTRAL,AYIWALA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,OFUA CENTRAL,KOLOLO
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,OFUA CENTRAL,GURU GURU
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,OPI,KOGWE
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,OPI,AWINDIRI WEST
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,OPI,AWINDIRI CENTRAL
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,ILINYI,MAZAANGWA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,ILINYI,MIRIEYI CENTRAL
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,OFUA,ILINYI,OPIO
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,PAKELE TOWN BOARD,ATABOO CENTRAL A
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,PAKELE TOWN BOARD,ATABOO CENTRAL B
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,PAKELE TOWN BOARD,KERELU
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,FUDA,FUDA CENTRAL
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,FUDA,LEANGURU
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,FUDA,ODRAJI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,MELIADERI,MUNDRUANGWA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,MELIADERI,OLIA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,MELIADERI,PALUGA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,PERECI,AMELO
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,PERECI,MAANYALWA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,PERECI,MARINYO
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,PERECI,PALANYUA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,BOROLI,AMURU
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,BOROLI,BOROLI CENTRAL
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,BOROLI,LIRIA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,LEWA,AYILO
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,LEWA,LEWA CENTRAL
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,LEWA,OKAWA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,IBIBIAWORO,IBIBIAWORO
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,IBIBIAWORO,PADIGA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,IBIBIAWORO,UKUTULU
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,MELIJO,GONYILAA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,MELIJO,MALOBU
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,MELIJO,MELIJO
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,NYIVURA,MELIADERI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,NYIVURA,OJIGO
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,PAKELE,NYIVURA,TIOLIO
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ZINYINI,NZOLOKWE
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ZINYINI,ONIAZO
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ZINYINI,PASIKORO
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ELEGU,ELEGU  CENTRAL
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ELEGU,KIBIRA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ELEGU,MELEKWE
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ELEGU,LODUDRIEPKA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,LIRI,OGOLO NORTH
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,LIRI,OGOLO SOUTH
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,LIRI,OVUVU EAST
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,LIRI,OVUVU WEST
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,LIRI,PAMAJUA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ITUJI,ITOASI EAST
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ITUJI,ITOASI WEST
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ITUJI,MADULU NORTH
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ITUJI,MADULU SOUTH
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ITUJI,ORWENYI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ARASI,ELEMA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ARASI,OLIHWI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ARASI,OLOBOO
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ARINYAPI,ARASI,ORIANGWA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,ITIRIKWA,AJERI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,ITIRIKWA,APENI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,ITIRIKWA,AJERI CENTRAL
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,ODU,KALUMATIOLI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,ODU,KWOMA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,ODU,TANYAKA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,ZOKA,GBAYI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,ZOKA,OLWI
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,ZOKA,ZOKA CENTRAL
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,BARATUKU,OZUGO WEST
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,BARATUKU,OZUGO EAST
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,BARATUKU,ONINYARA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,KOLIDIDI,LUKWARA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,KOLIDIDI,EJUNYA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,KOLIDIDI,KOLIDIDI CENTRAL
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,MUNGULA,ORUNGWAA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,MUNGULA,ALIWARA
WEST NILE,ADJUMANI,ADJUMANI EAST COUNTY,ITIRIKWA,MUNGULA,PAKWINYA
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LABWA,ALERI DAM
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LABWA,AUU KIRUTE
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LABWA,LACEKOTO PIDA
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LABWA,LUMULE EAST
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LABWA,MUGILA CENTRAL
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LABWA,MUGILA EAST
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LABWA,MUGILA WEST
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LABWA,OMUKO
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LABWA,LAWEE
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LABWA,KAMANDING
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LABWA,BAR APWO
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LABWA,LUMULE WEST
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LALAL,CORNER ADEK
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LALAL,GANGKAL
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LALAL,JERUSALEM
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LALAL,LALAL SOUTH
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LALAL,LALAL CENTRAL
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LALAL,LALAL EAST
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LALAL,LALAL WEST
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LALAL,LOYOBATI
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LALAL,LALAL NORTH
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,LALAL,LUBIRI
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,NGEKIDI,AJIKI MILO
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,NGEKIDI,ANGOLO EAST
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,NGEKIDI,ANGOLO WEST
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,NGEKIDI,AWALKOK
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,NGEKIDI,KILOLO ITIO CENTRAL
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,NGEKIDI,KILOKO ITIO
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,NGEKIDI,LUGAJI
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,NGEKIDI,OGULU MUKA
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,NGEKIDI,ONGAKO WEST
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,NGEKIDI,ONGAKO EAST
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,ORINA,ALWAR
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,ORINA,ARWAI
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,ORINA,KAKONGO EAST
NORTHERN,AGAGO,AGAGO COUNTY,ADILANG,ORINA,KANYIPA WEST
